total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million,clusters
1094522.96,5341596.08,3041823.96,66,27.29,11.26,854,0
1094522.96,5341596.08,3041823.96,66,27.29,11.26,854,0
1094522.96,5341596.08,3041823.96,66,27.29,11.26,854,0
1094522.96,5341596.08,3041823.96,66,27.29,11.26,854,0
1094522.96,5341596.08,3041823.96,66,27.29,11.26,854,0
1036,1036,3041823.96,66,1.34,11.26,854,0
1094522.96,5341596.08,3041823.96,60,27.29,11.26,777,0
1094522.96,5341596.08,3041823.96,55,27.29,11.26,712,0
1094522.96,5341596.08,3041823.96,50,27.29,11.26,647,0
1094522.96,5341596.08,3041823.96,44,27.29,11.26,569,0
1094522.96,5341596.08,3041823.96,39,27.29,11.26,505,0
1094522.96,5341596.08,3041823.96,34,27.29,11.26,440,0
1094522.96,5341596.08,3041823.96,28,27.29,11.26,362,0
1094522.96,5341596.08,3041823.96,28,27.29,11.26,362,0
1291,1291,3041823.96,28,1.67,11.26,362,0
1094522.96,5341596.08,3041823.96,48,27.29,11.26,621,0
1622,1622,3041823.96,68,2.1,11.26,880,0
1094522.96,5341596.08,3041823.96,74,27.29,11.26,958,0
1094522.96,5341596.08,3041823.96,81,27.29,11.26,1048,0
1094522.96,5341596.08,3041823.96,87,27.29,11.26,1126,0
1094522.96,5341596.08,3041823.96,94,27.29,11.26,1217,0
1094522.96,5341596.08,3041823.96,100,27.29,11.26,1294,0
1094522.96,5341596.08,3041823.96,87,27.29,11.26,1126,0
2141,2141,3041823.96,74,2.77,11.26,958,0
1094522.96,5341596.08,3041823.96,71,27.29,11.26,919,0
1094522.96,5341596.08,3041823.96,67,27.29,11.26,867,0
1094522.96,5341596.08,3041823.96,64,27.29,11.26,828,0
1094522.96,5341596.08,3041823.96,60,27.29,11.26,777,0
2390,2390,3041823.96,57,3.09,11.26,738,0
1094522.96,5341596.08,3041823.96,56,27.29,11.26,725,0
2526,5341596.08,3041823.96,55,3.27,11.26,712,0
1094522.96,5341596.08,3041823.96,63,27.29,11.26,815,0
1094522.96,5341596.08,3041823.96,72,27.29,11.26,932,0
1094522.96,5341596.08,3041823.96,80,27.29,11.26,1035,0
1094522.96,5341596.08,3041823.96,89,27.29,11.26,1152,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,1255,0
1094522.96,5341596.08,3041823.96,103,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,108,27.29,11.26,1398,0
1094522.96,5341596.08,3041823.96,108,27.29,11.26,1398,0
1094522.96,5341596.08,3041823.96,108,27.29,11.26,1398,0
3611,2439,1172,108,4.67,1.52,1398,0
1094522.96,5341596.08,3041823.96,186,27.29,11.26,2407,0
4914,3650,1264,264,6.36,1.64,3417,0
1094522.96,5341596.08,3041823.96,347,27.29,11.26,4491,0
1094522.96,5341596.08,3041823.96,430,27.29,11.26,5565,0
1094522.96,5341596.08,3041823.96,513,27.29,11.26,6639,0
1094522.96,5341596.08,3041823.96,596,27.29,11.26,7714,0
8363,7098,1265,679,10.82,1.64,8788,0
1094522.96,5341596.08,3041823.96,619,27.29,11.26,8011,0
1094522.96,5341596.08,3041823.96,559,27.29,11.26,7235,0
1094522.96,5341596.08,3041823.96,493,27.29,11.26,6381,0
9288,5341596.08,3041823.96,428,12.02,11.26,5539,0
1094522.96,5341596.08,3041823.96,357,27.29,11.26,4620,0
1094522.96,5341596.08,3041823.96,287,27.29,11.26,3714,0
1094522.96,5341596.08,3041823.96,217,27.29,11.26,2809,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,2744,0
1094522.96,5341596.08,3041823.96,207,27.29,11.26,2679,0
1094522.96,5341596.08,3041823.96,202,27.29,11.26,2614,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
1094522.96,5341596.08,3041823.96,197,27.29,11.26,2550,0
12440,5341596.08,3041823.96,197,16.1,11.26,2550,0
15269,9781,4484,573,19.76,5.8,7416,0
1094522.96,5341596.08,3041823.96,588,27.29,11.26,7610,0
1094522.96,5341596.08,3041823.96,603,27.29,11.26,7804,0
1094522.96,5341596.08,3041823.96,619,27.29,11.26,8011,0
1094522.96,5341596.08,3041823.96,634,27.29,11.26,8206,0
1094522.96,5341596.08,3041823.96,649,27.29,11.26,8400,0
17091,5341596.08,3041823.96,664,22.12,11.26,8594,0
19064,5341596.08,3041823.96,542,24.67,11.26,7015,0
1094522.96,5341596.08,3041823.96,649,27.29,11.26,8400,0
1094522.96,5341596.08,3041823.96,755,27.29,11.26,9772,0
1094522.96,5341596.08,3041823.96,862,27.29,11.26,11156,0
1094522.96,5341596.08,3041823.96,969,27.29,11.26,12541,0
1094522.96,5341596.08,3041823.96,1075,27.29,11.26,13913,0
1094522.96,5341596.08,3041823.96,1182,27.29,11.26,15298,0
26414,21733,4681,1050,34.19,6.06,13590,0
1094522.96,5341596.08,3041823.96,943,27.29,11.26,12205,0
1094522.96,5341596.08,3041823.96,835,27.29,11.26,10807,0
1094522.96,5341596.08,3041823.96,728,27.29,11.26,9422,0
1094522.96,5341596.08,3041823.96,621,27.29,11.26,8037,0
1094522.96,5341596.08,3041823.96,513,27.29,11.26,6639,0
1094522.96,5341596.08,3041823.96,406,27.29,11.26,5255,0
28503,23822,4681,298,36.89,6.06,3857,0
1094522.96,5341596.08,3041823.96,264,27.29,11.26,3417,0
1094522.96,5341596.08,3041823.96,229,27.29,11.26,2964,0
1094522.96,5341596.08,3041823.96,194,27.29,11.26,2511,0
1094522.96,5341596.08,3041823.96,159,27.29,11.26,2058,0
1094522.96,5341596.08,3041823.96,124,27.29,11.26,1605,0
1094522.96,5341596.08,3041823.96,89,27.29,11.26,1152,0
28881,24182,4699,54,37.38,6.08,699,0
1094522.96,5341596.08,3041823.96,102,27.29,11.26,1320,0
1094522.96,5341596.08,3041823.96,151,27.29,11.26,1954,0
1094522.96,5341596.08,3041823.96,199,27.29,11.26,2576,0
1094522.96,5341596.08,3041823.96,248,27.29,11.26,3210,0
1094522.96,5341596.08,3041823.96,296,27.29,11.26,3831,0
1094522.96,5341596.08,3041823.96,345,27.29,11.26,4465,0
31633,26931,4702,393,40.94,6.09,5086,0
1094522.96,5341596.08,3041823.96,351,27.29,11.26,4543,0
1094522.96,5341596.08,3041823.96,309,27.29,11.26,3999,0
1094522.96,5341596.08,3041823.96,267,27.29,11.26,3456,0
1094522.96,5341596.08,3041823.96,224,27.29,11.26,2899,0
1094522.96,5341596.08,3041823.96,182,27.29,11.26,2356,0
1094522.96,5341596.08,3041823.96,140,27.29,11.26,1812,0
32317,27613,4704,98,41.83,6.09,1268,0
1094522.96,5341596.08,3041823.96,120,27.29,11.26,1553,0
1094522.96,5341596.08,3041823.96,143,27.29,11.26,1851,0
1094522.96,5341596.08,3041823.96,166,27.29,11.26,2148,0
1094522.96,5341596.08,3041823.96,189,27.29,11.26,2446,0
1094522.96,5341596.08,3041823.96,212,27.29,11.26,2744,0
1094522.96,5341596.08,3041823.96,234,27.29,11.26,3029,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
1094522.96,5341596.08,3041823.96,257,27.29,11.26,3326,0
35916,27613,8303,257,46.48,10.75,3326,0
1094522.96,5341596.08,3041823.96,334,27.29,11.26,4323,0
1094522.96,5341596.08,3041823.96,410,27.29,11.26,5306,0
1094522.96,5341596.08,3041823.96,487,27.29,11.26,6303,0
1094522.96,5341596.08,3041823.96,564,27.29,11.26,7300,0
1094522.96,5341596.08,3041823.96,640,27.29,11.26,8283,0
1094522.96,5341596.08,3041823.96,717,27.29,11.26,9280,0
41473,30535,10938,794,53.68,14.16,10276,0
1094522.96,5341596.08,3041823.96,877,27.29,11.26,11351,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,12425,0
1094522.96,5341596.08,3041823.96,1043,27.29,11.26,13499,0
1094522.96,5341596.08,3041823.96,1127,27.29,11.26,14586,0
1094522.96,5341596.08,3041823.96,1210,27.29,11.26,15660,0
1094522.96,5341596.08,3041823.96,1293,27.29,11.26,16735,0
51107,34646,16416,1376,66.15,21.25,17809,0
1094522.96,5341596.08,3041823.96,1428,27.29,11.26,18482,0
1094522.96,5341596.08,3041823.96,1479,27.29,11.26,19142,0
1094522.96,5341596.08,3041823.96,1531,27.29,11.26,19815,0
1094522.96,5341596.08,3041823.96,1582,27.29,11.26,20475,0
1094522.96,5341596.08,3041823.96,1634,27.29,11.26,21148,0
1094522.96,5341596.08,3041823.96,1685,27.29,11.26,21808,0
63265,38667,24598,1737,81.88,31.84,22481,0
1094522.96,5341596.08,3041823.96,1592,27.29,11.26,20604,0
1094522.96,5341596.08,3041823.96,1447,27.29,11.26,18728,0
1094522.96,5341596.08,3041823.96,1303,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,1158,27.29,11.26,14987,0
1094522.96,5341596.08,3041823.96,1013,27.29,11.26,13111,0
1094522.96,5341596.08,3041823.96,868,27.29,11.26,11234,0
68329,41716,26613,723,88.43,34.44,9357,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,27,0
6169,6169,3041823.96,881,0.02,11.26,27,0
1094522.96,5341596.08,3041823.96,1367,27.29,11.26,42,0
1094522.96,5341596.08,3041823.96,1853,27.29,11.26,56,0
1094522.96,5341596.08,3041823.96,2339,27.29,11.26,71,0
1094522.96,5341596.08,3041823.96,2825,27.29,11.26,86,0
1094522.96,5341596.08,3041823.96,3311,27.29,11.26,101,0
1094522.96,5341596.08,3041823.96,3797,27.29,11.26,116,0
1094522.96,5341596.08,3041823.96,4283,27.29,11.26,130,0
1094522.96,5341596.08,3041823.96,4283,27.29,11.26,130,0
1094522.96,5341596.08,3041823.96,4283,27.29,11.26,130,0
49000,49000,3041823.96,4283,0.15,11.26,130,0
1094522.96,5341596.08,3041823.96,4577,27.29,11.26,139,0
1094522.96,5341596.08,3041823.96,4870,27.29,11.26,148,0
1094522.96,5341596.08,3041823.96,5163,27.29,11.26,157,0
1094522.96,5341596.08,3041823.96,5457,27.29,11.26,166,0
1094522.96,5341596.08,3041823.96,5750,27.29,11.26,175,0
87022,87022,3041823.96,6044,0.26,11.26,184,0
1094522.96,5341596.08,3041823.96,6681,27.29,11.26,203,0
1094522.96,5341596.08,3041823.96,7025,27.29,11.26,214,0
1094522.96,5341596.08,3041823.96,7369,27.29,11.26,224,0
1094522.96,5341596.08,3041823.96,7713,27.29,11.26,235,0
130750,130750,3041823.96,8057,0.4,11.26,245,0
1094522.96,5341596.08,3041823.96,8060,27.29,11.26,245,0
1094522.96,5341596.08,3041823.96,8062,27.29,11.26,245,0
1094522.96,5341596.08,3041823.96,7720,27.29,11.26,235,0
1094522.96,5341596.08,3041823.96,7379,27.29,11.26,225,0
1094522.96,5341596.08,3041823.96,7037,27.29,11.26,214,0
1094522.96,5341596.08,3041823.96,6695,27.29,11.26,204,0
1094522.96,5341596.08,3041823.96,6354,27.29,11.26,193,0
181578,181578,3041823.96,6354,0.55,11.26,193,0
1094522.96,5341596.08,3041823.96,7271,27.29,11.26,221,0
1094522.96,5341596.08,3041823.96,8188,27.29,11.26,249,0
1094522.96,5341596.08,3041823.96,9105,27.29,11.26,277,0
1094522.96,5341596.08,3041823.96,10022,27.29,11.26,305,0
245442,245442,3041823.96,10939,0.75,11.26,333,0
1094522.96,5341596.08,3041823.96,12710,27.29,11.26,387,0
1094522.96,5341596.08,3041823.96,14481,27.29,11.26,441,0
1094522.96,5341596.08,3041823.96,15335,27.29,11.26,467,0
1094522.96,5341596.08,3041823.96,16189,27.29,11.26,493,0
1094522.96,5341596.08,3041823.96,17043,27.29,11.26,519,0
1094522.96,5341596.08,3041823.96,17897,27.29,11.26,545,0
1094522.96,5341596.08,3041823.96,18751,27.29,11.26,571,0
395447,395447,3041823.96,18751,1.2,11.26,571,0
1094522.96,5341596.08,3041823.96,18247,27.29,11.26,555,0
1094522.96,5341596.08,3041823.96,17743,27.29,11.26,540,0
1094522.96,5341596.08,3041823.96,17240,27.29,11.26,525,0
456349,456349,3041823.96,16736,1.39,11.26,509,0
1094522.96,5341596.08,3041823.96,15337,27.29,11.26,467,0
1094522.96,5341596.08,3041823.96,13939,27.29,11.26,424,0
1094522.96,5341596.08,3041823.96,12540,27.29,11.26,382,0
1094522.96,5341596.08,3041823.96,11645,27.29,11.26,354,0
1094522.96,5341596.08,3041823.96,10750,27.29,11.26,327,0
1094522.96,5341596.08,3041823.96,9854,27.29,11.26,300,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,8959,27.29,11.26,273,0
626572,586377,40195,8959,1.91,0.12,273,0
1094522.96,5341596.08,3041823.96,8987,27.29,11.26,273,0
1094522.96,5341596.08,3041823.96,9015,27.29,11.26,274,0
1094522.96,5341596.08,3041823.96,9043,27.29,11.26,275,0
1094522.96,5341596.08,3041823.96,9071,27.29,11.26,276,0
1094522.96,5341596.08,3041823.96,9099,27.29,11.26,277,0
681502,606287,75215,9127,2.07,0.23,278,0
1094522.96,5341596.08,3041823.96,11468,27.29,11.26,349,0
1094522.96,5341596.08,3041823.96,13781,27.29,11.26,419,0
757535,630984,126551,16093,2.3,0.39,490,0
1094522.96,5341596.08,3041823.96,17712,27.29,11.26,539,0
1094522.96,5341596.08,3041823.96,19332,27.29,11.26,588,0
1094522.96,5341596.08,3041823.96,20951,27.29,11.26,637,0
1094522.96,5341596.08,3041823.96,22570,27.29,11.26,687,0
859979,663049,196930,21876,2.62,0.6,666,0
1094522.96,5341596.08,3041823.96,19662,27.29,11.26,598,0
1094522.96,5341596.08,3041823.96,17448,27.29,11.26,531,0
1094522.96,5341596.08,3041823.96,15928,27.29,11.26,485,0
1094522.96,5341596.08,3041823.96,14408,27.29,11.26,438,0
909215,679034,230181,12888,2.77,0.7,392,0
1094522.96,5341596.08,3041823.96,13652,27.29,11.26,415,0
1094522.96,5341596.08,3041823.96,14416,27.29,11.26,439,0
1094522.96,5341596.08,3041823.96,16700,27.29,11.26,508,0
1094522.96,5341596.08,3041823.96,18985,27.29,11.26,578,0
1094522.96,5341596.08,3041823.96,21269,27.29,11.26,647,0
1094522.96,5341596.08,3041823.96,23554,27.29,11.26,717,0
1094522.96,5341596.08,3041823.96,25838,27.29,11.26,786,0
1115919,740289,375630,25838,3.4,1.14,786,0
1094522.96,5341596.08,3041823.96,29769,27.29,11.26,906,0
1222630,774926,447704,33700,3.72,1.36,1025,0
1094522.96,5341596.08,3041823.96,32630,27.29,11.26,993,0
1094522.96,5341596.08,3041823.96,31560,27.29,11.26,960,0
1094522.96,5341596.08,3041823.96,30491,27.29,11.26,928,0
1094522.96,5341596.08,3041823.96,29421,27.29,11.26,895,0
1314375,822109,492266,28351,4,1.5,863,0
1094522.96,5341596.08,3041823.96,22609,27.29,11.26,688,0
1094522.96,5341596.08,3041823.96,16866,27.29,11.26,513,0
1094522.96,5341596.08,3041823.96,16125,27.29,11.26,491,0
1094522.96,5341596.08,3041823.96,15384,27.29,11.26,468,0
1380174,866381,513793,14642,4.2,1.56,446,0
1094522.96,5341596.08,3041823.96,13897,27.29,11.26,423,0
1094522.96,5341596.08,3041823.96,13152,27.29,11.26,400,0
1094522.96,5341596.08,3041823.96,13148,27.29,11.26,400,0
1432699,909119,523580,13143,4.36,1.59,400,0
1094522.96,5341596.08,3041823.96,13249,27.29,11.26,403,0
1094522.96,5341596.08,3041823.96,13354,27.29,11.26,406,0
1094522.96,5341596.08,3041823.96,13460,27.29,11.26,410,0
1488292,943301,544991,13570,4.53,1.66,413,0
1094522.96,5341596.08,3041823.96,12207,27.29,11.26,371,0
1094522.96,5341596.08,3041823.96,10845,27.29,11.26,330,0
1094522.96,5341596.08,3041823.96,9483,27.29,11.26,289,0
1094522.96,5341596.08,3041823.96,8011,27.29,11.26,244,0
1094522.96,5341596.08,3041823.96,6539,27.29,11.26,199,0
1094522.96,5341596.08,3041823.96,5067,27.29,11.26,154,0
1513460,951772,561688,3595,4.6,1.71,109,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,9932,0
1341,1341,3041823.96,149,8.94,11.26,9932,0
2762,2762,3041823.96,331,18.41,11.26,22064,0
1094522.96,5341596.08,3041823.96,323,27.29,11.26,21530,0
1094522.96,5341596.08,3041823.96,316,27.29,11.26,21064,0
1094522.96,5341596.08,3041823.96,309,27.29,11.26,20597,0
1094522.96,5341596.08,3041823.96,301,27.29,11.26,20064,0
1094522.96,5341596.08,3041823.96,294,27.29,11.26,19597,0
1094522.96,5341596.08,3041823.96,286,27.29,11.26,19064,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,6466,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,6466,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,6466,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,6466,0
1094522.96,5341596.08,3041823.96,97,27.29,11.26,6466,0
3929,3929,3041823.96,97,26.19,11.26,6466,0
1094522.96,5341596.08,3041823.96,93,27.29,11.26,6199,0
1094522.96,5341596.08,3041823.96,89,27.29,11.26,5933,0
1094522.96,5341596.08,3041823.96,86,27.29,11.26,5733,0
1094522.96,5341596.08,3041823.96,82,27.29,11.26,5466,0
1094522.96,5341596.08,3041823.96,78,27.29,11.26,5199,0
1094522.96,5341596.08,3041823.96,74,27.29,11.26,4933,0
1094522.96,5341596.08,3041823.96,70,27.29,11.26,4666,0
1094522.96,5341596.08,3041823.96,70,27.29,11.26,4666,0
1094522.96,5341596.08,3041823.96,70,27.29,11.26,4666,0
1094522.96,5341596.08,3041823.96,70,27.29,11.26,4666,0
4700,4700,3041823.96,70,31.33,11.26,4666,0
1094522.96,5341596.08,3041823.96,71,27.29,11.26,4733,0
1094522.96,5341596.08,3041823.96,71,27.29,11.26,4733,0
1094522.96,5341596.08,3041823.96,72,27.29,11.26,4799,0
5000,5000,3041823.96,73,33.33,11.26,4866,0
1094522.96,5341596.08,3041823.96,71,27.29,11.26,4733,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,4599,0
1094522.96,5341596.08,3041823.96,68,27.29,11.26,4533,0
1094522.96,5341596.08,3041823.96,65,27.29,11.26,4333,0
1094522.96,5341596.08,3041823.96,63,27.29,11.26,4199,0
5348,5348,3041823.96,60,35.65,11.26,3999,0
1094522.96,5341596.08,3041823.96,53,27.29,11.26,3533,0
1094522.96,5341596.08,3041823.96,47,27.29,11.26,3133,0
1094522.96,5341596.08,3041823.96,42,27.29,11.26,2800,0
1094522.96,5341596.08,3041823.96,36,27.29,11.26,2400,0
1094522.96,5341596.08,3041823.96,31,27.29,11.26,2066,0
1094522.96,5341596.08,3041823.96,26,27.29,11.26,1733,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
1094522.96,5341596.08,3041823.96,20,27.29,11.26,1333,0
5835,5835,3041823.96,20,38.89,11.26,1333,0
1094522.96,5341596.08,3041823.96,33,27.29,11.26,2200,0
1094522.96,5341596.08,3041823.96,45,27.29,11.26,3000,0
1094522.96,5341596.08,3041823.96,57,27.29,11.26,3799,0
1094522.96,5341596.08,3041823.96,69,27.29,11.26,4599,0
1094522.96,5341596.08,3041823.96,82,27.29,11.26,5466,0
1094522.96,5341596.08,3041823.96,94,27.29,11.26,6266,0
1094522.96,5341596.08,3041823.96,106,27.29,11.26,7066,0
1094522.96,5341596.08,3041823.96,106,27.29,11.26,7066,0
1094522.96,5341596.08,3041823.96,106,27.29,11.26,7066,0
6898,6115,783,106,45.98,5.22,7066,0
1094522.96,5341596.08,3041823.96,127,27.29,11.26,8466,0
1094522.96,5341596.08,3041823.96,148,27.29,11.26,9865,0
1094522.96,5341596.08,3041823.96,169,27.29,11.26,11265,0
1094522.96,5341596.08,3041823.96,190,27.29,11.26,12665,0
1094522.96,5341596.08,3041823.96,211,27.29,11.26,14065,0
1094522.96,5341596.08,3041823.96,232,27.29,11.26,15465,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
1094522.96,5341596.08,3041823.96,253,27.29,11.26,16864,0
