,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
158,Albania,ALB,3/02/2021,1094522.96,5341596.08,3041823.96,12,27.29,11.26,4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
159,Albania,ALB,4/02/2021,1094522.96,5341596.08,3041823.96,24,27.29,11.26,8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
160,Albania,ALB,5/02/2021,1094522.96,5341596.08,3041823.96,35,27.29,11.26,12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
161,Albania,ALB,6/02/2021,1094522.96,5341596.08,3041823.96,47,27.29,11.26,16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
162,Albania,ALB,7/02/2021,1094522.96,5341596.08,3041823.96,59,27.29,11.26,21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
163,Albania,ALB,8/02/2021,1094522.96,5341596.08,3041823.96,71,27.29,11.26,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
164,Albania,ALB,9/02/2021,1127,689,438,82,0.04,0.02,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
165,Albania,ALB,10/02/2021,1094522.96,5341596.08,3041823.96,81,27.29,11.26,28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
166,Albania,ALB,11/02/2021,1094522.96,5341596.08,3041823.96,79,27.29,11.26,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
167,Albania,ALB,12/02/2021,1094522.96,5341596.08,3041823.96,78,27.29,11.26,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
168,Albania,ALB,13/02/2021,1094522.96,5341596.08,3041823.96,76,27.29,11.26,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
169,Albania,ALB,14/02/2021,1094522.96,5341596.08,3041823.96,75,27.29,11.26,26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
170,Albania,ALB,15/02/2021,1094522.96,5341596.08,3041823.96,73,27.29,11.26,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
171,Albania,ALB,16/02/2021,1094522.96,5341596.08,3041823.96,72,27.29,11.26,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
172,Albania,ALB,17/02/2021,1701,1090,611,72,0.06,0.02,25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
173,Albania,ALB,18/02/2021,3049,2438,611,254,0.11,0.02,88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
174,Albania,ALB,19/02/2021,4177,5341596.08,3041823.96,405,0.15,11.26,141,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
175,Albania,ALB,20/02/2021,1094522.96,5341596.08,3041823.96,516,27.29,11.26,179,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
176,Albania,ALB,21/02/2021,1094522.96,5341596.08,3041823.96,627,27.29,11.26,218,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
177,Albania,ALB,22/02/2021,6728,6073,655,739,0.23,0.02,257,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
178,Albania,ALB,23/02/2021,1094522.96,5341596.08,3041823.96,891,27.29,11.26,310,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
179,Albania,ALB,24/02/2021,1094522.96,5341596.08,3041823.96,1043,27.29,11.26,362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
180,Albania,ALB,25/02/2021,10135,5341596.08,3041823.96,1012,0.35,11.26,352,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
181,Albania,ALB,26/02/2021,1094522.96,5341596.08,3041823.96,1000,27.29,11.26,347,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
182,Albania,ALB,27/02/2021,1094522.96,5341596.08,3041823.96,1027,27.29,11.26,357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
183,Albania,ALB,28/02/2021,1094522.96,5341596.08,3041823.96,1054,27.29,11.26,366,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
184,Albania,ALB,1/03/2021,14295,5341596.08,3041823.96,1081,0.5,11.26,376,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
185,Albania,ALB,2/03/2021,1094522.96,5341596.08,3041823.96,1026,27.29,11.26,357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
186,Albania,ALB,3/03/2021,15793,5341596.08,3041823.96,971,0.55,11.26,337,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
187,Albania,ALB,4/03/2021,1094522.96,5341596.08,3041823.96,927,27.29,11.26,322,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
188,Albania,ALB,5/03/2021,1094522.96,5341596.08,3041823.96,897,27.29,11.26,312,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
189,Albania,ALB,6/03/2021,1094522.96,5341596.08,3041823.96,867,27.29,11.26,301,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
190,Albania,ALB,7/03/2021,1094522.96,5341596.08,3041823.96,838,27.29,11.26,291,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
191,Albania,ALB,8/03/2021,1094522.96,5341596.08,3041823.96,808,27.29,11.26,281,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
192,Albania,ALB,9/03/2021,1094522.96,5341596.08,3041823.96,820,27.29,11.26,285,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
193,Albania,ALB,10/03/2021,21613,5341596.08,3041823.96,831,0.75,11.26,289,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
194,Albania,ALB,11/03/2021,1094522.96,5341596.08,3041823.96,857,27.29,11.26,298,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
195,Albania,ALB,12/03/2021,23635,5341596.08,3041823.96,883,0.82,11.26,307,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
196,Albania,ALB,13/03/2021,1094522.96,5341596.08,3041823.96,1042,27.29,11.26,362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
197,Albania,ALB,14/03/2021,1094522.96,5341596.08,3041823.96,1201,27.29,11.26,417,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
198,Albania,ALB,15/03/2021,1094522.96,5341596.08,3041823.96,1361,27.29,11.26,473,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
199,Albania,ALB,16/03/2021,1094522.96,5341596.08,3041823.96,1520,27.29,11.26,528,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
200,Albania,ALB,17/03/2021,33369,5341596.08,3041823.96,1679,1.16,11.26,583,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
201,Albania,ALB,18/03/2021,1094522.96,5341596.08,3041823.96,1960,27.29,11.26,681,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
202,Albania,ALB,19/03/2021,1094522.96,5341596.08,3041823.96,2240,27.29,11.26,778,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
203,Albania,ALB,20/03/2021,1094522.96,5341596.08,3041823.96,2386,27.29,11.26,829,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
204,Albania,ALB,21/03/2021,1094522.96,5341596.08,3041823.96,2533,27.29,11.26,880,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
205,Albania,ALB,22/03/2021,48229,5341596.08,3041823.96,2679,1.68,11.26,931,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
206,Albania,ALB,23/03/2021,51690,5341596.08,3041823.96,2895,1.8,11.26,1006,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
207,Albania,ALB,24/03/2021,53992,5341596.08,3041823.96,2946,1.88,11.26,1024,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
208,Albania,ALB,25/03/2021,59348,5341596.08,3041823.96,3287,2.06,11.26,1142,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
209,Albania,ALB,26/03/2021,62248,5341596.08,3041823.96,3276,2.16,11.26,1138,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
210,Albania,ALB,27/03/2021,64075,5341596.08,3041823.96,3113,2.23,11.26,1082,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
211,Albania,ALB,28/03/2021,78000,5341596.08,3041823.96,4678,2.71,11.26,1626,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
212,Albania,ALB,29/03/2021,1094522.96,5341596.08,3041823.96,7204,27.29,11.26,2503,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
213,Albania,ALB,30/03/2021,119321,5341596.08,3041823.96,9662,4.15,11.26,3357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
214,Albania,ALB,31/03/2021,138846,5341596.08,3041823.96,12122,4.82,11.26,4212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
215,Albania,ALB,1/04/2021,155463,5341596.08,3041823.96,13731,5.4,11.26,4771,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
216,Albania,ALB,2/04/2021,172486,5341596.08,3041823.96,15748,5.99,11.26,5472,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
217,Albania,ALB,3/04/2021,185496,5341596.08,3041823.96,17346,6.45,11.26,6028,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
218,Albania,ALB,4/04/2021,192882,5341596.08,3041823.96,16412,6.7,11.26,5703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
219,Albania,ALB,5/04/2021,206708,5341596.08,3041823.96,15435,7.18,11.26,5363,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
220,Albania,ALB,6/04/2021,221588,5341596.08,3041823.96,14610,7.7,11.26,5077,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
221,Albania,ALB,7/04/2021,232379,5341596.08,3041823.96,13362,8.07,11.26,4643,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
222,Albania,ALB,8/04/2021,242542,5341596.08,3041823.96,12440,8.43,11.26,4323,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
223,Albania,ALB,9/04/2021,250676,5341596.08,3041823.96,11170,8.71,11.26,3881,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
224,Albania,ALB,10/04/2021,256810,5341596.08,3041823.96,10188,8.92,11.26,3540,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
225,Albania,ALB,11/04/2021,1094522.96,5341596.08,3041823.96,9898,27.29,11.26,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
226,Albania,ALB,12/04/2021,267531,5341596.08,3041823.96,8689,9.3,11.26,3019,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
227,Albania,ALB,13/04/2021,281216,5341596.08,3041823.96,8518,9.77,11.26,2960,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
228,Albania,ALB,14/04/2021,1094522.96,5341596.08,3041823.96,8639,27.29,11.26,3002,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
229,Albania,ALB,15/04/2021,304488,5341596.08,3041823.96,8849,10.58,11.26,3075,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
230,Albania,ALB,16/04/2021,314622,5341596.08,3041823.96,9135,10.93,11.26,3174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
231,Albania,ALB,17/04/2021,324840,5341596.08,3041823.96,9719,11.29,11.26,3377,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
232,Albania,ALB,18/04/2021,332905,5341596.08,3041823.96,10105,11.57,11.26,3511,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
233,Albania,ALB,19/04/2021,345934,5341596.08,3041823.96,11200,12.02,11.26,3892,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
234,Albania,ALB,20/04/2021,350000,5341596.08,3041823.96,9826,12.16,11.26,3414,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
235,Albania,ALB,21/04/2021,372075,5341596.08,3041823.96,11318,12.93,11.26,3933,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
236,Albania,ALB,22/04/2021,382998,5341596.08,3041823.96,11216,13.31,11.26,3897,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
237,Albania,ALB,23/04/2021,391351,5341596.08,3041823.96,10961,13.6,11.26,3809,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
238,Albania,ALB,24/04/2021,400064,5341596.08,3041823.96,10746,13.9,11.26,3734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
239,Albania,ALB,25/04/2021,1094522.96,5341596.08,3041823.96,10205,27.29,11.26,3546,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
240,Albania,ALB,26/04/2021,408619,5341596.08,3041823.96,8955,14.2,11.26,3112,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
241,Albania,ALB,27/04/2021,416855,5341596.08,3041823.96,9551,14.49,11.26,3319,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
242,Albania,ALB,28/04/2021,433628,5341596.08,3041823.96,8793,15.07,11.26,3055,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
243,Albania,ALB,29/04/2021,453248,5341596.08,3041823.96,10036,15.75,11.26,3487,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
244,Albania,ALB,30/04/2021,476903,5341596.08,3041823.96,12222,16.57,11.26,4247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
245,Albania,ALB,1/05/2021,494028,5341596.08,3041823.96,13423,17.17,11.26,4664,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
246,Albania,ALB,2/05/2021,1094522.96,5341596.08,3041823.96,14489,27.29,11.26,5035,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
247,Albania,ALB,3/05/2021,517501,5341596.08,3041823.96,15555,17.98,11.26,5405,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
248,Albania,ALB,4/05/2021,537387,5341596.08,3041823.96,17219,18.67,11.26,5983,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
249,Albania,ALB,5/05/2021,556584,5341596.08,3041823.96,17565,19.34,11.26,6104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
250,Albania,ALB,6/05/2021,572226,5341596.08,3041823.96,16997,19.88,11.26,5906,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
251,Albania,ALB,7/05/2021,585693,5341596.08,3041823.96,15541,20.35,11.26,5400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
252,Albania,ALB,8/05/2021,596766,5341596.08,3041823.96,14677,20.74,11.26,5100,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
253,Albania,ALB,9/05/2021,600000,5341596.08,3041823.96,13462,20.85,11.26,4678,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
254,Albania,ALB,10/05/2021,612959,5341596.08,3041823.96,13637,21.3,11.26,4739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
255,Albania,ALB,11/05/2021,622507,440921,181586,12160,21.63,6.31,4225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
256,Albania,ALB,12/05/2021,632676,444755,187921,10870,21.98,6.53,3777,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
257,Albania,ALB,13/05/2021,638338,445402,192936,9445,22.18,6.7,3282,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
258,Albania,ALB,14/05/2021,653330,448571,204759,9662,22.7,7.12,3357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
259,Albania,ALB,15/05/2021,1094522.96,5341596.08,3041823.96,9355,27.29,11.26,3251,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
260,Albania,ALB,16/05/2021,1094522.96,5341596.08,3041823.96,10166,27.29,11.26,3533,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
261,Albania,ALB,17/05/2021,680083,456980,223103,9589,23.63,7.75,3332,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
262,Albania,ALB,18/05/2021,688947,460191,228756,9491,23.94,7.95,3298,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
263,Albania,ALB,19/05/2021,697811,463402,234409,9305,24.25,8.15,3233,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
264,Albania,ALB,20/05/2021,703743,466083,237660,9344,24.45,8.26,3247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
265,Albania,ALB,21/05/2021,708846,469169,239677,7931,24.63,8.33,2756,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
266,Albania,ALB,22/05/2021,1094522.96,5341596.08,3041823.96,7212,27.29,11.26,2506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
267,Albania,ALB,23/05/2021,716616,472840,243776,6493,24.9,8.47,2256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
268,Albania,ALB,24/05/2021,725135,475237,249898,6436,25.2,8.68,2236,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
269,Albania,ALB,25/05/2021,1094522.96,5341596.08,3041823.96,6873,27.29,11.26,2388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
270,Albania,ALB,26/05/2021,748986,479789,269197,7311,26.03,9.35,2540,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
271,Albania,ALB,27/05/2021,759043,481788,277255,7900,26.38,9.63,2745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
272,Albania,ALB,28/05/2021,1094522.96,5341596.08,3041823.96,7798,27.29,11.26,2710,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
273,Albania,ALB,29/05/2021,1094522.96,5341596.08,3041823.96,7869,27.29,11.26,2734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
274,Albania,ALB,30/05/2021,772204,485162,287042,7941,26.83,9.97,2759,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
275,Albania,ALB,31/05/2021,776461,486128,290333,7332,26.98,10.09,2548,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
276,Albania,ALB,1/06/2021,780342,487078,293264,6183,27.12,10.19,2149,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
277,Albania,ALB,2/06/2021,1094522.96,5341596.08,3041823.96,4978,27.29,11.26,1730,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
278,Albania,ALB,3/06/2021,787321,490050,297271,4040,27.36,10.33,1404,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
279,Albania,ALB,4/06/2021,1094522.96,5341596.08,3041823.96,3951,27.29,11.26,1373,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
280,Albania,ALB,5/06/2021,1094522.96,5341596.08,3041823.96,3863,27.29,11.26,1342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
281,Albania,ALB,6/06/2021,798624,492522,306102,3774,27.75,10.64,1311,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
282,Albania,ALB,7/06/2021,803682,493346,310336,3889,27.93,10.78,1351,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
283,Albania,ALB,8/06/2021,809992,494437,315555,4236,28.15,10.97,1472,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
284,Albania,ALB,9/06/2021,816556,496024,320532,4675,28.37,11.14,1625,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
285,Albania,ALB,10/06/2021,823053,498437,324616,5105,28.6,11.28,1774,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
286,Albania,ALB,11/06/2021,830281,501735,328546,5599,28.85,11.42,1946,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
287,Albania,ALB,12/06/2021,834868,503721,331147,5716,29.01,11.51,1986,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
288,Albania,ALB,13/06/2021,836430,504257,332173,5401,29.06,11.54,1877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
289,Albania,ALB,14/06/2021,842535,507764,334771,5550,29.28,11.63,1929,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
290,Albania,ALB,15/06/2021,848430,507854,340576,5491,29.48,11.83,1908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
291,Albania,ALB,16/06/2021,854227,509282,344945,5382,29.68,11.99,1870,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
292,Albania,ALB,17/06/2021,862628,511175,351453,5654,29.98,12.21,1965,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
293,Albania,ALB,18/06/2021,1094522.96,5341596.08,3041823.96,5492,27.29,11.26,1908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
294,Albania,ALB,19/06/2021,1094522.96,5341596.08,3041823.96,5707,27.29,11.26,1983,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
295,Albania,ALB,20/06/2021,880912,515884,365028,6355,30.61,12.68,2208,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
296,Albania,ALB,21/06/2021,890052,519674,370378,6788,30.93,12.87,2359,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
297,Albania,ALB,22/06/2021,901429,525800,375629,7571,31.32,13.05,2631,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
298,Albania,ALB,23/06/2021,912874,532225,380649,8378,31.72,13.23,2911,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
299,Albania,ALB,24/06/2021,922886,537018,385868,8608,32.07,13.41,2991,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
300,Albania,ALB,25/06/2021,1094522.96,5341596.08,3041823.96,8472,27.29,11.26,2944,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
301,Albania,ALB,26/06/2021,1094522.96,5341596.08,3041823.96,8335,27.29,11.26,2896,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
302,Albania,ALB,27/06/2021,1094522.96,5341596.08,3041823.96,8198,27.29,11.26,2849,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
303,Albania,ALB,28/06/2021,943439,547300,396139,7627,32.78,13.77,2650,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
304,Albania,ALB,29/06/2021,955498,556252,399246,7724,33.2,13.87,2684,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
305,Albania,ALB,30/06/2021,968034,564530,403504,7880,33.64,14.02,2738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
306,Albania,ALB,1/07/2021,974486,567084,407402,7371,33.86,14.16,2561,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
307,Albania,ALB,2/07/2021,981499,569352,412147,7639,34.11,14.32,2654,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
308,Albania,ALB,3/07/2021,1094522.96,5341596.08,3041823.96,7409,27.29,11.26,2575,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
309,Albania,ALB,4/07/2021,988550,571759,416791,7178,34.35,14.48,2494,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
310,Albania,ALB,5/07/2021,994081,574187,419894,7235,34.54,14.59,2514,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
311,Albania,ALB,6/07/2021,1000063,576905,423158,6366,34.75,14.7,2212,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
312,Algeria,DZA,29/01/2021,0,0,3041823.96,112209.42,0,11.26,3376.55,"Oxford/AstraZeneca, Sputnik V"
313,Algeria,DZA,30/01/2021,30,30,3041823.96,30,0,11.26,1,"Oxford/AstraZeneca, Sputnik V"
314,Algeria,DZA,31/01/2021,1094522.96,5341596.08,3041823.96,1889,27.29,11.26,43,"Oxford/AstraZeneca, Sputnik V"
315,Algeria,DZA,1/02/2021,1094522.96,5341596.08,3041823.96,2509,27.29,11.26,57,"Oxford/AstraZeneca, Sputnik V"
316,Algeria,DZA,2/02/2021,1094522.96,5341596.08,3041823.96,2819,27.29,11.26,64,"Oxford/AstraZeneca, Sputnik V"
317,Algeria,DZA,3/02/2021,1094522.96,5341596.08,3041823.96,3005,27.29,11.26,69,"Oxford/AstraZeneca, Sputnik V"
318,Algeria,DZA,4/02/2021,1094522.96,5341596.08,3041823.96,3129,27.29,11.26,71,"Oxford/AstraZeneca, Sputnik V"
319,Algeria,DZA,5/02/2021,1094522.96,5341596.08,3041823.96,3217,27.29,11.26,73,"Oxford/AstraZeneca, Sputnik V"
320,Algeria,DZA,6/02/2021,1094522.96,5341596.08,3041823.96,3748,27.29,11.26,85,"Oxford/AstraZeneca, Sputnik V"
321,Algeria,DZA,7/02/2021,1094522.96,5341596.08,3041823.96,3748,27.29,11.26,85,"Oxford/AstraZeneca, Sputnik V"
322,Algeria,DZA,8/02/2021,1094522.96,5341596.08,3041823.96,3748,27.29,11.26,85,"Oxford/AstraZeneca, Sputnik V"
323,Algeria,DZA,9/02/2021,1094522.96,5341596.08,3041823.96,3748,27.29,11.26,85,"Oxford/AstraZeneca, Sputnik V"
