total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million
27119733,18178604,9405245,320490,58,20.12,6855
27607247,18426204,9679187,332340,59.05,20.7,7108
28182345,18720164,9979204,348167,60.28,21.34,7447
28752570,19038135,10257209,374126,61.5,21.94,8002
1094522.96,5341596.08,3041823.96,400854,27.29,11.26,8574
1094522.96,5341596.08,3041823.96,427582,27.29,11.26,9145
30007806,19786574,11002869,454310,64.18,23.53,9717
30472862,20048174,11260175,479018,65.18,24.08,10245
31004060,20305788,11552393,485259,66.31,24.71,10379
31628321,20628061,11893951,492282,67.65,25.44,10529
32282553,20963619,12250002,504283,69.05,26.2,10786
1094522.96,5341596.08,3041823.96,490235,27.29,11.26,10485
1094522.96,5341596.08,3041823.96,476186,27.29,11.26,10185
33242768,21474788,12813055,462137,71.1,27.4,9884
33632590,21713840,13007371,451390,71.93,27.82,9654
34224523,22048919,13301010,460066,73.2,28.45,9840
34845346,22365104,13641091,459575,74.53,29.18,9829
35412140,22684911,13939564,447084,75.74,29.81,9562
1094522.96,5341596.08,3041823.96,446388,27.29,11.26,9547
1094522.96,5341596.08,3041823.96,445692,27.29,11.26,9533
36357745,23200566,14431683,444997,77.76,30.87,9518
36880086,23443444,14745736,463928,78.88,31.54,9923
37560626,23772029,15138439,476586,80.34,32.38,10193
38293871,24079429,15602526,492646,81.9,33.37,10537
38808490,24325902,15894800,485193,83,34,10377
1094522.96,5341596.08,3041823.96,492817,27.29,11.26,10540
1094522.96,5341596.08,3041823.96,500441,27.29,11.26,10704
39914204,24792784,16609913,508066,85.37,35.53,10867
40565038,25007416,17088342,526422,86.76,36.55,11259
41279995,25320606,17519587,531338,88.29,37.47,11364
42027584,25627278,17990526,533388,89.89,38.48,11408
42792983,25948237,18466362,569213,91.53,39.5,12174
1094522.96,5341596.08,3041823.96,572114,27.29,11.26,12236
1094522.96,5341596.08,3041823.96,575016,27.29,11.26,12299
43959621,26505676,19135448,577917,94.02,40.93,12361
44544324,26727529,19530228,568469,95.27,41.77,12159
0,0,3041823.96,112209.42,0,11.26,3376.55
5286,5286,3041823.96,5286,0.02,11.26,247
37825,37825,3041823.96,18912,0.18,11.26,883
59154,59154,3041823.96,19718,0.28,11.26,921
95550,95550,3041823.96,23888,0.45,11.26,1116
118767,118767,3041823.96,23753,0.55,11.26,1109
139914,139914,3041823.96,23319,0.65,11.26,1089
146327,146327,3041823.96,20904,0.68,11.26,976
156310,156310,3041823.96,21575,0.73,11.26,1008
160148,160148,3041823.96,17475,0.75,11.26,816
161773,161773,3041823.96,14660,0.76,11.26,685
167762,167762,3041823.96,10316,0.78,11.26,482
174193,174193,3041823.96,7918,0.81,11.26,370
176725,176725,3041823.96,5259,0.83,11.26,246
178087,178087,3041823.96,4537,0.83,11.26,212
179197,179197,3041823.96,3270,0.84,11.26,153
186654,186654,3041823.96,3787,0.87,11.26,177
189349,189349,3041823.96,3939,0.88,11.26,184
192938,192938,3041823.96,3597,0.9,11.26,168
196163,196163,3041823.96,3139,0.92,11.26,147
210405,210405,3041823.96,4811,0.98,11.26,225
233472,233472,3041823.96,7912,1.09,11.26,369
263779,263779,3041823.96,12083,1.23,11.26,564
302857,302857,3041823.96,16600,1.41,11.26,775
338769,338769,3041823.96,21346,1.58,11.26,997
354352,354352,3041823.96,23059,1.65,11.26,1077
366907,366907,3041823.96,24392,1.71,11.26,1139
393469,393469,3041823.96,26152,1.84,11.26,1221
1094522.96,5341596.08,3041823.96,23797,27.29,11.26,1111
406633,406633,3041823.96,20408,1.9,11.26,953
441976,441976,3041823.96,19874,2.06,11.26,928
466350,466350,3041823.96,18226,2.18,11.26,851
509275,509275,3041823.96,22132,2.38,11.26,1034
553821,553821,3041823.96,26702,2.59,11.26,1247
599991,599991,3041823.96,29503,2.8,11.26,1378
650991,650991,3041823.96,35849,3.04,11.26,1674
699521,699521,3041823.96,41841,3.27,11.26,1954
724278,724278,3041823.96,40329,3.38,11.26,1883
729562,729562,3041823.96,37602,3.41,11.26,1756
737062,737062,3041823.96,32541,3.44,11.26,1520
743775,743775,3041823.96,27136,3.47,11.26,1267
752098,752098,3041823.96,21730,3.51,11.26,1015
759548,759548,3041823.96,15508,3.55,11.26,724
760765,760765,3041823.96,8749,3.55,11.26,409
770408,770408,3041823.96,6590,3.6,11.26,308
773011,773011,3041823.96,6207,3.61,11.26,290
784500,784500,3041823.96,6777,3.66,11.26,316
796792,796792,3041823.96,7574,3.72,11.26,354
806449,806449,3041823.96,7764,3.77,11.26,363
815585,815585,3041823.96,8005,3.81,11.26,374
824523,824523,3041823.96,9108,3.85,11.26,425
829220,829220,3041823.96,8402,3.87,11.26,392
829865,829865,3041823.96,8122,3.88,11.26,379
838355,838355,3041823.96,7694,3.92,11.26,359
1094522.96,5341596.08,3041823.96,7246,27.29,11.26,338
1094522.96,5341596.08,3041823.96,7176,27.29,11.26,335
1094522.96,5341596.08,3041823.96,7179,27.29,11.26,335
1094522.96,5341596.08,3041823.96,7211,27.29,11.26,337
884164,884164,3041823.96,7849,4.13,11.26,367
894053,894053,3041823.96,9170,4.18,11.26,428
894365,894365,3041823.96,8001,4.18,11.26,374
903467,903467,3041823.96,7993,4.22,11.26,373
913219,913219,3041823.96,8077,4.26,11.26,377
919753,919753,3041823.96,7702,4.3,11.26,360
923954,923954,3041823.96,6993,4.31,11.26,327
1094522.96,5341596.08,3041823.96,5722,27.29,11.26,267
924479,924479,3041823.96,4347,4.32,11.26,203
1094522.96,5341596.08,3041823.96,4306,27.29,11.26,201
924536,924536,3041823.96,3010,4.32,11.26,141
924687,924687,3041823.96,1638,4.32,11.26,76
1094522.96,5341596.08,3041823.96,733,27.29,11.26,34
925082,925082,3041823.96,161,4.32,11.26,8
1094522.96,5341596.08,3041823.96,135,27.29,11.26,6
925242,925242,3041823.96,109,4.32,11.26,5
1094522.96,5341596.08,3041823.96,171,27.29,11.26,8
1094522.96,5341596.08,3041823.96,233,27.29,11.26,11
1094522.96,5341596.08,3041823.96,278,27.29,11.26,13
1094522.96,5341596.08,3041823.96,316,27.29,11.26,15
1094522.96,5341596.08,3041823.96,354,27.29,11.26,17
1094522.96,5341596.08,3041823.96,409,27.29,11.26,19
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
1094522.96,5341596.08,3041823.96,464,27.29,11.26,22
933591,927711,5880,464,4.36,0.03,22
953461,928107,25354,3236,4.45,0.12,151
991299,928107,63192,8575,4.63,0.3,400
1016195,928107,88088,12066,4.75,0.41,563
1024978,928107,96871,13254,4.79,0.45,619
1048113,928107,120006,16493,4.89,0.56,770
1069828,928107,141721,19529,5,0.66,912
1088093,928107,159986,22072,5.08,0.75,1031
1105342,928107,177235,21697,5.16,0.83,1013
1094522.96,5341596.08,3041823.96,17749,27.29,11.26,829
1125740,928400,197340,15649,5.26,0.92,731
1130257,931276,198981,15040,5.28,0.93,702
1162770,948817,213953,16380,5.43,1,765
1220248,996445,223803,21489,5.7,1.05,1004
1309840,1075848,233992,31678,6.12,1.09,1479
1384079,1140122,243957,39820,6.46,1.14,1860
1094522.96,5341596.08,3041823.96,49626,27.29,11.26,2318
1541761,1273861,267900,59432,7.2,1.25,2775
1570070,1300558,269512,62830,7.33,1.26,2934
1644957,1350065,294892,68884,7.68,1.38,3217
1683203,1383082,300121,66136,7.86,1.4,3089
1707323,1399927,307396,56783,7.97,1.44,2652
1726749,1410615,316134,48953,8.06,1.48,2286
1749366,1426735,322631,40921,8.17,1.51,1911
1765378,1437147,328231,31945,8.24,1.53,1492
1772924,1439501,333423,28979,8.28,1.56,1353
1782429,1441501,340928,19639,8.32,1.59,917
1786343,1443066,343277,14734,8.34,1.6,688
1790688,1446712,343976,11909,8.36,1.61,556
1833048,1488651,344397,15186,8.56,1.61,709
1851001,1505273,345728,14519,8.64,1.61,678
1872990,1526750,346240,15373,8.75,1.62,718
1956742,1608518,348224,26260,9.14,1.63,1226
2041307,1691562,349745,36983,9.53,1.63,1727
2117653,1766636,351017,47330,9.89,1.64,2210
1094522.96,5341596.08,3041823.96,54072,27.29,11.26,2525
1094522.96,5341596.08,3041823.96,55382,27.29,11.26,2586
2272260,1920801,351459,60180,10.61,1.64,2810
2296864,1943708,353156,60553,10.73,1.65,2828
2301489,1948187,353302,49250,10.75,1.65,2300
2333591,1979802,353789,41755,10.9,1.65,1950
2377211,2023256,353955,37080,11.1,1.65,1732
2450965,2089320,361645,40254,11.45,1.69,1880
2544373,2156935,387438,46236,11.88,1.81,2159
2632706,2199504,433202,51492,12.29,2.02,2405
2769383,2259385,509998,67503,12.93,2.38,3152
2830470,2285572,544898,75569,13.22,2.54,3529
2930212,2317012,613200,85232,13.68,2.86,3980
3027917,2350564,677353,92958,14.14,3.16,4341
3082905,2380354,702551,90277,14.4,3.28,4216
3140256,2391683,748573,85126,14.67,3.5,3975
3217818,2430811,787007,83587,15.03,3.68,3904
3261432,2455180,806252,70293,15.23,3.77,3283
3301923,2472807,829116,67350,15.42,3.87,3145
3324349,2482166,842183,56305,15.52,3.93,2629
1094522.96,5341596.08,3041823.96,45410,27.29,11.26,2121
3367220,2500428,866792,40616,15.72,4.05,1897
1094522.96,5341596.08,3041823.96,37383,27.29,11.26,1746
1094522.96,5341596.08,3041823.96,31262,27.29,11.26,1460
1094522.96,5341596.08,3041823.96,29990,27.29,11.26,1401
3506077,2605558,900519,29165,16.37,4.21,1362
3575996,2636524,939472,35950,16.7,4.39,1679
3693103,2697778,995325,49617,17.25,4.65,2317
3866623,2789537,1077086,71343,18.06,5.03,3332
4036580,2889602,1146978,90664,18.85,5.36,4234
4122829,2916330,1206499,98026,19.25,5.63,4578
4186533,2951245,1235288,102167,19.55,5.77,4771
4222194,2971751,1250443,102302,19.72,5.84,4778
0,0,3041823.96,112209.42,0,11.26,3376.55
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
1094522.96,5341596.08,3041823.96,1659,27.29,11.26,38
43122,43122,3041823.96,1659,0.1,11.26,38
63837,63837,3041823.96,4381,0.15,11.26,100
1094522.96,5341596.08,3041823.96,5436,27.29,11.26,124
1094522.96,5341596.08,3041823.96,6491,27.29,11.26,148
1094522.96,5341596.08,3041823.96,7546,27.29,11.26,172
100010,100010,3041823.96,8601,0.23,11.26,196
1094522.96,5341596.08,3041823.96,8806,27.29,11.26,201
1094522.96,5341596.08,3041823.96,9011,27.29,11.26,205
1094522.96,5341596.08,3041823.96,6493,27.29,11.26,148
1094522.96,5341596.08,3041823.96,5643,27.29,11.26,129
1094522.96,5341596.08,3041823.96,4794,27.29,11.26,109
1094522.96,5341596.08,3041823.96,3944,27.29,11.26,90
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
1094522.96,5341596.08,3041823.96,3094,27.29,11.26,71
140227,140227,3041823.96,3094,0.32,11.26,71
1094522.96,5341596.08,3041823.96,3493,27.29,11.26,80
1094522.96,5341596.08,3041823.96,3893,27.29,11.26,89
1094522.96,5341596.08,3041823.96,4293,27.29,11.26,98
1094522.96,5341596.08,3041823.96,4693,27.29,11.26,107
1094522.96,5341596.08,3041823.96,5093,27.29,11.26,116
1094522.96,5341596.08,3041823.96,5492,27.29,11.26,125
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
1094522.96,5341596.08,3041823.96,5892,27.29,11.26,134
358236,320305,37931,5892,0.82,0.09,134
1094522.96,5341596.08,3041823.96,7140,27.29,11.26,163
1094522.96,5341596.08,3041823.96,8388,27.29,11.26,191
402114,360721,41393,9635,0.92,0.09,220
1094522.96,5341596.08,3041823.96,10596,27.29,11.26,242
1094522.96,5341596.08,3041823.96,11556,27.29,11.26,264
1094522.96,5341596.08,3041823.96,12517,27.29,11.26,285
1094522.96,5341596.08,3041823.96,13478,27.29,11.26,307
465197,404397,60800,13191,1.06,0.14,301
483520,417209,66311,13719,1.1,0.15,313
1094522.96,5341596.08,3041823.96,12970,27.29,11.26,296
1094522.96,5341596.08,3041823.96,12509,27.29,11.26,285
1094522.96,5341596.08,3041823.96,12048,27.29,11.26,275
1094522.96,5341596.08,3041823.96,11586,27.29,11.26,264
1094522.96,5341596.08,3041823.96,11125,27.29,11.26,254
539843,453690,86153,10664,1.23,0.2,243
1094522.96,5341596.08,3041823.96,10185,27.29,11.26,232
1094522.96,5341596.08,3041823.96,10984,27.29,11.26,250
1094522.96,5341596.08,3041823.96,11782,27.29,11.26,269
1094522.96,5341596.08,3041823.96,12580,27.29,11.26,287
1094522.96,5341596.08,3041823.96,13378,27.29,11.26,305
629692,520928,108764,14177,1.44,0.25,323
1094522.96,5341596.08,3041823.96,13581,27.29,11.26,310
1094522.96,5341596.08,3041823.96,12187,27.29,11.26,278
1094522.96,5341596.08,3041823.96,10793,27.29,11.26,246
1094522.96,5341596.08,3041823.96,9399,27.29,11.26,214
1094522.96,5341596.08,3041823.96,8005,27.29,11.26,183
1094522.96,5341596.08,3041823.96,6610,27.29,11.26,151
1094522.96,5341596.08,3041823.96,5216,27.29,11.26,119
671423,550291,121132,5216,1.53,0.28,119
677957,554095,123862,5405,1.55,0.28,123
0,0,3041823.96,112209.42,0,11.26,3376.55
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
1094522.96,5341596.08,3041823.96,368,27.29,11.26,627
9196,9196,3041823.96,368,1.57,11.26,627
11879,11879,3041823.96,699,2.02,11.26,1192
1094522.96,5341596.08,3041823.96,780,27.29,11.26,1330
13749,13749,3041823.96,861,2.34,11.26,1468
14716,14716,3041823.96,946,2.51,11.26,1613
15998,15998,3041823.96,1077,2.73,11.26,1836
1094522.96,5341596.08,3041823.96,1309,27.29,11.26,2231
19983,19983,3041823.96,1541,3.41,11.26,2627
22377,22377,3041823.96,1500,3.81,11.26,2557
23304,23304,3041823.96,1499,3.97,11.26,2555
1094522.96,5341596.08,3041823.96,1452,27.29,11.26,2475
24528,24528,3041823.96,1402,4.18,11.26,2390
26057,26057,3041823.96,1437,4.44,11.26,2450
1094522.96,5341596.08,3041823.96,1274,27.29,11.26,2172
27760,27760,3041823.96,1111,4.73,11.26,1894
1094522.96,5341596.08,3041823.96,834,27.29,11.26,1422
1094522.96,5341596.08,3041823.96,767,27.29,11.26,1307
1094522.96,5341596.08,3041823.96,744,27.29,11.26,1268
1094522.96,5341596.08,3041823.96,722,27.29,11.26,1231
30037,30037,3041823.96,569,5.12,11.26,970
1094522.96,5341596.08,3041823.96,631,27.29,11.26,1076
32614,32614,3041823.96,693,5.56,11.26,1181
1094522.96,5341596.08,3041823.96,649,27.29,11.26,1106
1094522.96,5341596.08,3041823.96,604,27.29,11.26,1030
33038,33038,3041823.96,559,5.63,11.26,953
33640,33640,3041823.96,580,5.73,11.26,989
1094522.96,5341596.08,3041823.96,562,27.29,11.26,958
1094522.96,5341596.08,3041823.96,425,27.29,11.26,724
34630,34630,3041823.96,288,5.9,11.26,491
1094522.96,5341596.08,3041823.96,290,27.29,11.26,494
1094522.96,5341596.08,3041823.96,293,27.29,11.26,499
1094522.96,5341596.08,3041823.96,295,27.29,11.26,503
1094522.96,5341596.08,3041823.96,232,27.29,11.26,395
35424,35424,3041823.96,208,6.04,11.26,355
35777,35777,3041823.96,211,6.1,11.26,360
1094522.96,5341596.08,3041823.96,216,27.29,11.26,368
36503,36503,3041823.96,245,6.22,11.26,418
1094522.96,5341596.08,3041823.96,253,27.29,11.26,431
1094522.96,5341596.08,3041823.96,262,27.29,11.26,447
37158,37158,3041823.96,270,6.33,11.26,460
38351,38351,3041823.96,418,6.54,11.26,713
1094522.96,5341596.08,3041823.96,444,27.29,11.26,757
1094522.96,5341596.08,3041823.96,468,27.29,11.26,798
39953,39953,3041823.96,493,6.81,11.26,840
1094522.96,5341596.08,3041823.96,525,27.29,11.26,895
1094522.96,5341596.08,3041823.96,558,27.29,11.26,951
41287,41205,82,590,7.04,0.01,1006
1094522.96,5341596.08,3041823.96,543,27.29,11.26,926
1094522.96,5341596.08,3041823.96,591,27.29,11.26,1007
43888,43636,252,638,7.48,0.04,1088
45420,44918,502,781,7.74,0.09,1331
1094522.96,5341596.08,3041823.96,849,27.29,11.26,1447
1094522.96,5341596.08,3041823.96,917,27.29,11.26,1563
48185,47453,732,985,8.21,0.12,1679
1094522.96,5341596.08,3041823.96,984,27.29,11.26,1677
49902,48904,998,983,8.51,0.17,1676
1094522.96,5341596.08,3041823.96,978,27.29,11.26,1667
51573,49961,1612,879,8.79,0.27,1498
1094522.96,5341596.08,3041823.96,932,27.29,11.26,1589
54162,52109,2053,986,9.23,0.35,1681
1094522.96,5341596.08,3041823.96,1082,27.29,11.26,1844
57362,54837,2525,1188,9.78,0.43,2025
64793,60319,4474,2127,11.04,0.76,3626
68301,62862,5439,2509,11.64,0.93,4277
